FrameSync,DateTime (UTC-07:00),Temperature (Celsius),Conductivity (uS/cm),Pressure (Decibar),Oxygen (mg/L),pH (pH),Chlorophyll (ug/l),Turbidity (NTU),Chlorophyll StdDev (ug/l),Turbidity StdDev (NTU),Salinity (psu),Sound Velocity (m/sec),Spec Conductivity (uS/cm),Oxygen Sat (%),Date,Time (UTC-07:00),Sample Number,Event Flags
HCEP03730715,07/13/2024 13:00:00,  21.3049,  45757.7,    0.757,  6.382,8.66,7.882,2281.404,0.02,4.91,  32.2309, 1521.974,  49409.0,    86.93, 13 Jul 2024, 13:00:00, 672, 0
HCEP03730715,07/13/2024 14:00:00,  21.3219,  45776.7,    0.754,  6.368,8.66,7.862,2269.530,0.02,5.79,  32.2331, 1522.022,  49411.5,    86.77, 13 Jul 2024, 14:00:00, 673, 0
HCEP03730715,07/13/2024 15:00:00,  21.3487,  45804.9,    0.750,  6.375,8.66,7.839,2272.639,0.01,4.85,  32.2352, 1522.096,  49413.3,    86.91, 13 Jul 2024, 15:00:00, 674, 0
HCEP03730715,07/13/2024 16:00:00,  21.3825,  45839.5,    0.747,  6.344,8.65,7.880,2272.493,0.01,7.40,  32.2371, 1522.189,  49414.7,    86.54, 13 Jul 2024, 16:00:00, 675, 0
HCEP03730715,07/13/2024 17:00:00,  21.4144,  45872.3,    0.742,  6.337,8.65,7.838,2267.587,0.01,5.48,  32.2390, 1522.277,  49416.0,    86.50, 13 Jul 2024, 17:00:00, 676, 0
HCEP03730715,07/13/2024 18:00:00,  21.4390,  45898.7,    0.739,  6.336,8.65,7.840,2261.448,0.01,3.34,  32.2413, 1522.346,  49418.3,    86.53, 13 Jul 2024, 18:00:00, 677, 0
HCEP03730715,07/13/2024 19:00:00,  21.4644,  45925.0,    0.738,  6.361,8.64,7.805,2258.570,0.02,5.89,  32.2429, 1522.416,  49419.6,    86.91, 13 Jul 2024, 19:00:00, 678, 0
HCEP03730715,07/13/2024 20:00:00,  21.4828,  45945.8,    0.736,  6.333,8.64,7.862,2268.291,0.02,6.33,  32.2454, 1522.468,  49422.4,    86.55, 13 Jul 2024, 20:00:00, 679, 0
HCEP03730715,07/13/2024 21:00:00,  21.4987,  45963.7,    0.737,  6.314,8.64,7.818,2261.082,0.02,5.79,  32.2476, 1522.513,  49424.7,    86.32, 13 Jul 2024, 21:00:00, 680, 0
HCEP03730715,07/13/2024 22:00:00,  21.5077,  45975.8,    0.737,  6.333,8.63,7.811,2251.329,0.04,11.22,  32.2503, 1522.540,  49428.2,    86.60, 13 Jul 2024, 22:00:00, 681, 0
HCEP03730715,07/13/2024 23:00:00,  21.5166,  45987.2,    0.737,  6.339,8.63,7.774,2251.089,0.03,11.43,  32.2527, 1522.566,  49431.0,    86.70, 13 Jul 2024, 23:00:00, 682, 0
HCEP03730715,07/14/2024 00:00:00,  21.5190,  45993.0,    0.738,  6.325,8.63,7.812,2253.403,0.02,5.31,  32.2553, 1522.576,  49434.6,    86.51, 14 Jul 2024, 00:00:00, 683, 0
HCEP03730715,07/14/2024 01:00:00,  21.5169,  45994.4,    0.741,  6.345,8.63,7.824,2258.570,0.02,6.23,  32.2580, 1522.573,  49438.4,    86.78, 14 Jul 2024, 01:00:00, 684, 0
HCEP03730715,07/14/2024 02:00:00,  21.5107,  45991.8,    0.740,  6.294,8.62,7.800,2252.245,0.02,8.37,  32.2606, 1522.559,  49442.2,    86.07, 14 Jul 2024, 02:00:00, 685, 0
HCEP03730715,07/14/2024 03:00:00,  21.5017,  45987.2,    0.737,  6.284,8.62,7.799,2257.167,0.02,5.89,  32.2638, 1522.539,  49446.8,    85.93, 14 Jul 2024, 03:00:00, 686, 0
HCEP03730715,07/14/2024 04:00:00,  21.4889,  45978.5,    0.740,  6.271,8.62,7.820,2254.828,0.02,8.71,  32.2665, 1522.507,  49451.1,    85.74, 14 Jul 2024, 04:00:00, 687, 0
HCEP03730715,07/14/2024 05:00:00,  21.4745,  45968.8,    0.744,  6.296,8.61,7.777,2254.472,0.02,4.47,  32.2697, 1522.472,  49455.9,    86.05, 14 Jul 2024, 05:00:00, 688, 0
HCEP03730715,07/14/2024 06:00:00,  21.4608,  45959.2,    0.749,  6.280,8.61,7.804,2255.524,0.03,5.79,  32.2725, 1522.439,  49460.2,    85.82, 14 Jul 2024, 06:00:00, 689, 0
HCEP03730715,07/14/2024 07:00:00,  21.4493,  45952.1,    0.753,  6.301,8.61,7.778,2253.161,0.02,3.60,  32.2755, 1522.411,  49464.8,    86.08, 14 Jul 2024, 07:00:00, 690, 0
HCEP03730715,07/14/2024 08:00:00,  21.4430,  45949.7,    0.757,  6.291,8.60,7.809,2252.336,0.02,7.40,  32.2783, 1522.398,  49468.9,    85.93, 14 Jul 2024, 08:00:00, 691, 0
HCEP03730715,07/14/2024 09:00:00,  21.4419,  45951.9,    0.757,  6.306,8.60,7.769,2248.572,0.02,4.20,  32.2809, 1522.397,  49472.5,    86.13, 14 Jul 2024, 09:00:00, 692, 0
HCEP03730715,07/14/2024 10:00:00,  21.4427,  45956.0,    0.759,  6.304,8.60,7.800,2256.653,0.02,7.82,  32.2835, 1522.402,  49476.0,    86.11, 14 Jul 2024, 10:00:00, 693, 0
HCEP03730715,07/14/2024 11:00:00,  21.4482,  45964.4,    0.758,  6.313,8.60,7.755,2251.723,0.02,3.91,  32.2860, 1522.420,  49479.2,    86.24, 14 Jul 2024, 11:00:00, 694, 0
HCEP03730715,07/14/2024 12:00:00,  21.4560,  45974.8,    0.760,  6.315,8.59,7.790,2251.377,0.02,7.03,  32.2882, 1522.444,  49482.0,    86.29, 14 Jul 2024, 12:00:00, 695, 0
HCEP03730715,07/14/2024 13:00:00,  21.4672,  45988.8,    0.758,  6.303,8.59,7.746,2248.408,0.02,6.04,  32.2909, 1522.476,  49485.3,    86.15, 14 Jul 2024, 13:00:00, 696, 0
HCEP03730715,07/14/2024 14:00:00,  21.4863,  46010.3,    0.756,  6.309,8.59,7.774,2251.265,0.02,5.89,  32.2934, 1522.530,  49487.9,    86.26, 14 Jul 2024, 14:00:00, 697, 0
HCEP03730715,07/14/2024 15:00:00,  21.5130,  46038.6,    0.756,  6.300,8.59,7.704,2237.696,0.02,4.41,  32.2957, 1522.604,  49490.1,    86.18, 14 Jul 2024, 15:00:00, 698, 0
HCEP03730715,07/14/2024 16:00:00,  21.5445,  46071.2,    0.756,  6.315,8.58,7.727,2239.406,0.02,5.09,  32.2976, 1522.691,  49491.6,    86.43, 14 Jul 2024, 16:00:00, 699, 0
HCEP03730715,07/14/2024 17:00:00,  21.5749,  46103.3,    0.752,  6.335,8.58,7.704,2236.356,0.02,6.09,  32.2999, 1522.775,  49493.6,    86.76, 14 Jul 2024, 17:00:00, 700, 0
HCEP03730715,07/14/2024 18:00:00,  21.6006,  46130.7,    0.749,  6.288,8.58,7.736,2239.609,0.02,5.09,  32.3022, 1522.846,  49495.9,    86.15, 14 Jul 2024, 18:00:00, 701, 0
HCEP03730715,07/14/2024 19:00:00,  21.6230,  46155.0,    0.748,  6.303,8.57,7.696,2237.038,0.02,7.86,  32.3045, 1522.908,  49498.2,    86.39, 14 Jul 2024, 19:00:00, 702, 0
HCEP03730715,07/14/2024 20:00:00,  21.6439,  46178.1,    0.749,  6.295,8.57,7.729,2235.587,0.02,8.15,  32.3068, 1522.967,  49500.7,    86.32, 14 Jul 2024, 20:00:00, 703, 0
HCEP03730715,07/14/2024 21:00:00,  21.6582,  46194.7,    0.751,  6.311,8.57,7.686,2234.923,0.02,6.69,  32.3092, 1523.007,  49503.3,    86.56, 14 Jul 2024, 21:00:00, 704, 0
HCEP03730715,07/14/2024 22:00:00,  21.6627,  46202.7,    0.756,  6.299,8.57,7.718,2236.357,0.01,6.78,  32.3121, 1523.023,  49507.1,    86.41, 14 Jul 2024, 22:00:00, 705, 0
HCEP03730715,07/14/2024 23:00:00,  21.6613,  46205.1,    0.759,  6.277,8.56,7.676,2234.720,0.02,5.53,  32.3150, 1523.022,  49511.2,    86.10, 14 Jul 2024, 23:00:00, 706, 0
HCEP03730715,07/15/2024 00:00:00,  21.6531,  46200.7,    0.763,  6.283,8.56,7.711,2238.324,0.02,7.86,  32.3177, 1523.003,  49515.2,    86.17, 15 Jul 2024, 00:00:00, 707, 0
HCEP03730715,07/15/2024 01:00:00,  21.6407,  46193.0,    0.769,  6.293,8.56,7.672,2238.873,0.02,4.67,  32.3209, 1522.974,  49520.0,    86.29, 15 Jul 2024, 01:00:00, 708, 0
HCEP03730715,07/15/2024 02:00:00,  21.6261,  46182.6,    0.772,  6.307,8.56,7.694,2236.395,0.03,8.26,  32.3237, 1522.938,  49524.4,    86.47, 15 Jul 2024, 02:00:00, 709, 0
HCEP03730715,07/15/2024 03:00:00,  21.6092,  46170.6,    0.774,  6.296,8.55,7.672,2239.501,0.02,6.99,  32.3270, 1522.897,  49529.5,    86.29, 15 Jul 2024, 03:00:00, 710, 0
HCEP03730715,07/15/2024 04:00:00,  21.5921,  46158.1,    0.776,  6.303,8.55,7.686,2234.481,0.02,5.94,  32.3300, 1522.854,  49534.3,    86.36, 15 Jul 2024, 04:00:00, 711, 0
HCEP03730715,07/15/2024 05:00:00,  21.5740,  46145.0,    0.777,  6.319,8.55,7.668,2242.330,0.02,3.16,  32.3333, 1522.810,  49539.5,    86.56, 15 Jul 2024, 05:00:00, 712, 0
HCEP03730715,07/15/2024 06:00:00,  21.5549,  46130.3,    0.781,  6.311,8.55,7.685,2240.734,0.02,7.56,  32.3361, 1522.762,  49543.9,    86.41, 15 Jul 2024, 06:00:00, 713, 0
HCEP03730715,07/15/2024 07:00:00,  21.5379,  46117.6,    0.783,  6.314,8.55,7.657,2245.222,0.02,6.73,  32.3389, 1522.719,  49548.4,    86.44, 15 Jul 2024, 07:00:00, 714, 0
HCEP03730715,07/15/2024 08:00:00,  21.5227,  46107.3,    0.789,  6.305,8.54,7.684,2243.012,0.02,5.26,  32.3422, 1522.682,  49553.5,    86.29, 15 Jul 2024, 08:00:00, 715, 0
HCEP03730715,07/15/2024 09:00:00,  21.5114,  46099.7,    0.791,  6.359,8.54,7.664,2244.667,0.02,3.68,  32.3448, 1522.655,  49557.4,    87.01, 15 Jul 2024, 09:00:00, 716, 0
HCEP03730715,07/15/2024 10:00:00,  21.5008,  46093.2,    0.793,  6.322,8.54,7.680,2247.319,0.02,3.34,  32.3477, 1522.630,  49561.8,    86.48, 15 Jul 2024, 10:00:00, 717, 0
HCEP03730715,07/15/2024 11:00:00,  21.4897,  46086.4,    0.793,  6.327,8.54,7.649,2245.000,0.02,4.79,  32.3506, 1522.603,  49566.2,    86.54, 15 Jul 2024, 11:00:00, 718, 0
HCEP03730715,07/15/2024 12:00:00,  21.4845,  46085.2,    0.790,  6.329,8.53,7.669,2242.478,0.02,4.47,  32.3536, 1522.593,  49570.5,    86.56, 15 Jul 2024, 12:00:00, 719, 0
HCEP03730715,07/15/2024 13:00:00,  21.4858,  46089.9,    0.790,  6.346,8.53,7.662,2266.125,0.02,4.34,  32.3564, 1522.599,  49574.2,    86.80, 15 Jul 2024, 13:00:00, 720, 0
HCEP03730715,07/15/2024 14:00:00,  21.4909,  46098.3,    0.786,  6.356,8.53,7.684,2270.140,0.02,5.31,  32.3591, 1522.616,  49577.8,    86.95, 15 Jul 2024, 14:00:00, 721, 0
HCEP03730715,07/15/2024 15:00:00,  21.5002,  46111.0,    0.783,  6.342,8.53,7.648,2265.126,0.02,3.76,  32.3621, 1522.644,  49581.5,    86.77, 15 Jul 2024, 15:00:00, 722, 0
HCEP03730715,07/15/2024 16:00:00,  21.5126,  46126.1,    0.779,  6.341,8.52,7.670,2264.203,0.02,4.97,  32.3646, 1522.680,  49584.5,    86.78, 15 Jul 2024, 16:00:00, 723, 0
HCEP03730715,07/15/2024 17:00:00,  21.5268,  46142.9,    0.773,  6.318,8.52,7.652,2266.348,0.02,4.85,  32.3671, 1522.720,  49587.4,    86.48, 15 Jul 2024, 17:00:00, 724, 0
HCEP03730715,07/15/2024 18:00:00,  21.5395,  46158.6,    0.767,  6.298,8.52,7.652,2262.374,0.02,5.20,  32.3699, 1522.757,  49590.8,    86.22, 15 Jul 2024, 18:00:00, 725, 0
HCEP03730715,07/15/2024 19:00:00,  21.5487,  46170.4,    0.762,  6.291,8.52,7.620,2262.708,0.02,6.33,  32.3723, 1522.784,  49593.7,    86.14, 15 Jul 2024, 19:00:00, 726, 0
HCEP03730715,07/15/2024 20:00:00,  21.5564,  46181.0,    0.760,  6.254,8.51,7.631,2261.783,0.02,5.37,  32.3748, 1522.808,  49596.8,    85.65, 15 Jul 2024, 20:00:00, 727, 0
HCEP03730715,07/15/2024 21:00:00,  21.5635,  46190.9,    0.757,  6.243,8.51,7.606,2262.522,0.02,6.09,  32.3772, 1522.830,  49599.8,    85.52, 15 Jul 2024, 21:00:00, 728, 0
HCEP03730715,07/15/2024 22:00:00,  21.5611,  46192.1,    0.760,  6.234,8.51,7.607,2257.852,0.03,7.16,  32.3800, 1522.826,  49603.8,    85.39, 15 Jul 2024, 22:00:00, 729, 0
HCEP03730715,07/15/2024 23:00:00,  21.5494,  46184.2,    0.758,  6.227,8.51,7.578,2258.900,0.02,4.13,  32.3826, 1522.798,  49607.8,    85.28, 15 Jul 2024, 23:00:00, 730, 0
HCEP03730715,07/16/2024 00:00:00,  21.5332,  46173.3,    0.754,  6.179,8.50,7.595,2258.383,0.02,3.84,  32.3861, 1522.758,  49613.2,    84.60, 16 Jul 2024, 00:00:00, 731, 0
HCEP03730715,07/16/2024 01:00:00,  21.5141,  46159.0,    0.754,  6.195,8.50,7.570,2256.353,0.02,4.06,  32.3893, 1522.711,  49618.3,    84.79, 16 Jul 2024, 01:00:00, 732, 0
HCEP03730715,07/16/2024 02:00:00,  21.4962,  46145.4,    0.752,  6.171,8.50,7.584,2257.258,0.02,3.99,  32.3921, 1522.666,  49622.8,    84.44, 16 Jul 2024, 02:00:00, 733, 0
HCEP03730715,07/16/2024 03:00:00,  21.4779,  46131.8,    0.751,  6.183,8.50,7.569,2262.799,0.02,5.53,  32.3953, 1522.620,  49627.8,    84.58, 16 Jul 2024, 03:00:00, 734, 0
HCEP03730715,07/16/2024 04:00:00,  21.4620,  46120.1,    0.754,  6.161,8.49,7.564,2255.781,0.02,4.47,  32.3980, 1522.581,  49632.1,    84.24, 16 Jul 2024, 04:00:00, 735, 0
HCEP03730715,07/16/2024 05:00:00,  21.4410,  46103.9,    0.754,  6.175,8.49,7.539,2257.128,0.02,3.16,  32.4011, 1522.528,  49637.1,    84.41, 16 Jul 2024, 05:00:00, 736, 0
HCEP03730715,07/16/2024 06:00:00,  21.4202,  46087.9,    0.753,  6.127,8.49,7.560,2256.722,0.02,3.52,  32.4042, 1522.475,  49642.1,    83.73, 16 Jul 2024, 06:00:00, 737, 0
HCEP03730715,07/16/2024 07:00:00,  21.4015,  46074.5,    0.753,  6.135,8.49,7.526,2256.297,0.02,2.87,  32.4078, 1522.429,  49647.7,    83.81, 16 Jul 2024, 07:00:00, 738, 0
HCEP03730715,07/16/2024 08:00:00,  21.3824,  46059.7,    0.754,  6.119,8.49,7.541,2256.390,0.02,3.60,  32.4105, 1522.381,  49652.2,    83.56, 16 Jul 2024, 08:00:00, 739, 0
HCEP03730715,07/16/2024 09:00:00,  21.3689,  46050.5,    0.754,  6.123,8.48,7.514,2252.922,0.02,3.34,  32.4134, 1522.348,  49656.7,    83.60, 16 Jul 2024, 09:00:00, 740, 0
HCEP03730715,07/16/2024 10:00:00,  21.3657,  46051.0,    0.755,  6.128,8.48,7.588,2335.935,0.02,3.68,  32.4162, 1522.342,  49660.6,    83.66, 16 Jul 2024, 10:00:00, 741, 0
HCEP03730715,07/16/2024 11:00:00,  21.3667,  46055.3,    0.750,  6.134,8.48,7.560,2335.710,0.02,2.66,  32.4189, 1522.348,  49664.3,    83.75, 16 Jul 2024, 11:00:00, 742, 0
HCEP03730715,07/16/2024 12:00:00,  21.3723,  46063.9,    0.747,  6.087,8.48,7.586,2336.592,0.02,3.99,  32.4214, 1522.366,  49667.4,    83.11, 16 Jul 2024, 12:00:00, 743, 0
HCEP03730715,07/16/2024 13:00:00,  21.3851,  46079.8,    0.743,  6.094,8.47,7.553,2359.221,0.02,3.34,  32.4243, 1522.403,  49670.9,    83.23, 16 Jul 2024, 13:00:00, 744, 0
HCEP03730715,07/16/2024 14:00:00,  21.4017,  46099.3,    0.735,  6.064,8.47,7.569,2354.797,0.02,3.76,  32.4271, 1522.451,  49674.2,    82.85, 16 Jul 2024, 14:00:00, 745, 0
HCEP03730715,07/16/2024 15:00:00,  21.4254,  46124.0,    0.730,  6.074,8.47,7.540,2354.572,0.02,3.68,  32.4287, 1522.516,  49675.4,    83.01, 16 Jul 2024, 15:00:00, 746, 0
HCEP03730715,07/16/2024 16:00:00,  21.4554,  46155.7,    0.725,  6.068,8.47,7.551,2347.519,0.02,4.06,  32.4309, 1522.599,  49677.4,    82.99, 16 Jul 2024, 16:00:00, 747, 0
HCEP03730715,07/16/2024 17:00:00,  21.4872,  46188.0,    0.720,  6.037,8.46,7.519,2346.749,0.02,5.03,  32.4324, 1522.685,  49678.2,    82.60, 16 Jul 2024, 17:00:00, 748, 0
HCEP03730715,07/16/2024 18:00:00,  21.5203,  46222.7,    0.714,  6.047,8.46,7.537,2344.325,0.02,4.67,  32.4347, 1522.777,  49680.2,    82.80, 16 Jul 2024, 18:00:00, 749, 0
HCEP03730715,07/16/2024 19:00:00,  21.5524,  46255.4,    0.711,  6.027,8.46,7.505,2342.992,0.02,5.15,  32.4362, 1522.864,  49681.0,    82.57, 16 Jul 2024, 19:00:00, 750, 0
HCEP03730715,07/16/2024 20:00:00,  21.5800,  46284.7,    0.709,  5.995,8.45,7.519,2341.509,0.02,5.69,  32.4384, 1522.940,  49683.0,    82.18, 16 Jul 2024, 20:00:00, 751, 0
HCEP03730715,07/16/2024 21:00:00,  21.6012,  46307.6,    0.709,  6.021,8.45,7.483,2338.394,0.02,4.79,  32.4404, 1522.999,  49685.0,    82.56, 16 Jul 2024, 21:00:00, 752, 0
HCEP03730715,07/16/2024 22:00:00,  21.6169,  46325.8,    0.712,  6.009,8.45,7.507,2338.733,0.02,6.28,  32.4429, 1523.044,  49687.8,    82.42, 16 Jul 2024, 22:00:00, 753, 0
HCEP03730715,07/16/2024 23:00:00,  21.6286,  46339.7,    0.710,  6.010,8.45,7.482,2338.058,0.02,6.60,  32.4449, 1523.077,  49690.1,    82.45, 16 Jul 2024, 23:00:00, 754, 0
HCEP03730715,07/17/2024 00:00:00,  21.6372,  46350.8,    0.709,  6.009,8.44,7.491,2335.563,0.02,6.18,  32.4472, 1523.103,  49693.0,    82.45, 17 Jul 2024, 00:00:00, 755, 0
HCEP03730715,07/17/2024 01:00:00,  21.6424,  46359.9,    0.709,  6.013,8.44,7.456,2332.638,0.02,5.53,  32.4504, 1523.120,  49697.2,    82.52, 17 Jul 2024, 01:00:00, 756, 0
HCEP03730715,07/17/2024 02:00:00,  21.6472,  46367.8,    0.710,  6.004,8.44,7.475,2331.758,0.02,5.53,  32.4529, 1523.136,  49700.5,    82.41, 17 Jul 2024, 02:00:00, 757, 0
HCEP03730715,07/17/2024 03:00:00,  21.6543,  46377.2,    0.712,  6.035,8.44,7.453,2331.983,0.02,5.58,  32.4550, 1523.157,  49703.1,    82.85, 17 Jul 2024, 03:00:00, 758, 0
HCEP03730715,07/17/2024 04:00:00,  21.6577,  46383.2,    0.715,  6.031,8.43,7.464,2332.245,0.02,5.79,  32.4571, 1523.169,  49705.8,    82.78, 17 Jul 2024, 04:00:00, 759, 0
HCEP03730715,07/17/2024 05:00:00,  21.6538,  46383.2,    0.715,  6.039,8.43,7.435,2331.327,0.02,5.69,  32.4600, 1523.161,  49709.9,    82.90, 17 Jul 2024, 05:00:00, 760, 0
HCEP03730715,07/17/2024 06:00:00,  21.6478,  46380.7,    0.721,  6.037,8.43,7.449,2326.496,0.02,5.74,  32.4626, 1523.148,  49713.7,    82.86, 17 Jul 2024, 06:00:00, 761, 0
HCEP03730715,07/17/2024 07:00:00,  21.6461,  46382.3,    0.725,  6.028,8.43,7.410,2323.296,0.02,5.31,  32.4651, 1523.147,  49717.2,    82.74, 17 Jul 2024, 07:00:00, 762, 0
HCEP03730715,07/17/2024 08:00:00,  21.6500,  46389.4,    0.728,  6.067,8.42,7.437,2329.136,0.02,6.23,  32.4678, 1523.160,  49720.7,    83.28, 17 Jul 2024, 08:00:00, 763, 0
HCEP03730715,07/17/2024 09:00:00,  21.6588,  46400.8,    0.728,  6.053,8.42,7.407,2322.547,0.02,4.79,  32.4700, 1523.186,  49723.4,    83.10, 17 Jul 2024, 09:00:00, 764, 0
HCEP03730715,07/17/2024 10:00:00,  21.6659,  46410.6,    0.729,  6.080,8.42,7.429,2323.558,0.02,4.91,  32.4724, 1523.208,  49726.5,    83.48, 17 Jul 2024, 10:00:00, 765, 0
HCEP03730715,07/17/2024 11:00:00,  21.6807,  46427.5,    0.733,  6.074,8.42,7.407,2323.933,0.02,6.23,  32.4745, 1523.249,  49728.9,    83.42, 17 Jul 2024, 11:00:00, 766, 0
HCEP03730715,07/17/2024 12:00:00,  21.6951,  46444.6,    0.728,  6.081,8.41,7.424,2322.959,0.02,5.69,  32.4770, 1523.290,  49731.8,    83.54, 17 Jul 2024, 12:00:00, 767, 0
HCEP03730715,07/17/2024 13:00:00,  21.7069,  46451.1,    0.731,  6.084,8.41,7.397,2314.625,0.02,5.79,  32.4733, 1523.318,  49726.2,    83.59, 17 Jul 2024, 13:00:00, 768, 0
HCEP03730715,07/17/2024 14:00:00,  21.7278,  46472.7,    0.729,  6.083,8.41,7.419,2320.604,0.02,6.46,  32.4745, 1523.375,  49727.1,    83.61, 17 Jul 2024, 14:00:00, 769, 0
HCEP03730715,07/17/2024 15:00:00,  21.7598,  46506.1,    0.727,  6.129,8.41,7.384,2310.238,0.02,4.85,  32.4764, 1523.462,  49728.6,    84.29, 17 Jul 2024, 15:00:00, 770, 0
HCEP03730715,07/17/2024 16:00:00,  21.7793,  46527.5,    0.727,  6.114,8.40,7.411,2316.717,0.02,6.33,  32.4786, 1523.516,  49731.0,    84.13, 17 Jul 2024, 16:00:00, 771, 0
HCEP03730715,07/17/2024 17:00:00,  21.8017,  46552.1,    0.726,  6.103,8.40,7.375,2311.508,0.02,6.18,  32.4809, 1523.578,  49733.4,    84.01, 17 Jul 2024, 17:00:00, 772, 0
HCEP03730715,07/17/2024 18:00:00,  21.8326,  46584.3,    0.727,  6.100,8.40,7.392,2310.743,0.02,6.28,  32.4829, 1523.663,  49734.9,    84.01, 17 Jul 2024, 18:00:00, 773, 0
HCEP03730715,07/17/2024 19:00:00,  21.8578,  46610.9,    0.726,  6.095,8.40,7.357,2308.225,0.02,6.64,  32.4847, 1523.731,  49736.6,    83.99, 17 Jul 2024, 19:00:00, 774, 0
HCEP03730715,07/17/2024 20:00:00,  21.8736,  46629.5,    0.728,  6.104,8.39,7.371,2307.647,0.02,6.42,  32.4873, 1523.776,  49739.6,    84.14, 17 Jul 2024, 20:00:00, 775, 0
HCEP03730715,07/17/2024 21:00:00,  21.8859,  46644.2,    0.734,  6.114,8.39,7.329,2303.174,0.02,6.33,  32.4896, 1523.811,  49742.3,    84.28, 17 Jul 2024, 21:00:00, 776, 0
HCEP03730715,07/17/2024 22:00:00,  21.8942,  46655.3,    0.738,  6.104,8.39,7.354,2304.142,0.02,6.46,  32.4920, 1523.836,  49745.3,    84.17, 17 Jul 2024, 22:00:00, 777, 0
HCEP03730715,07/17/2024 23:00:00,  21.9006,  46664.9,    0.740,  6.106,8.39,7.326,2302.112,0.02,6.09,  32.4946, 1523.856,  49748.6,    84.21, 17 Jul 2024, 23:00:00, 778, 0
HCEP03730715,07/18/2024 00:00:00,  21.9033,  46670.6,    0.742,  6.130,8.39,7.338,2298.612,0.02,6.33,  32.4971, 1523.866,  49751.9,    84.54, 18 Jul 2024, 00:00:00, 779, 0
HCEP03730715,07/18/2024 01:00:00,  21.8994,  46670.6,    0.748,  6.121,8.38,7.317,2303.453,0.02,6.46,  32.5000, 1523.859,  49756.1,    84.42, 18 Jul 2024, 01:00:00, 780, 0
HCEP03730715,07/18/2024 02:00:00,  21.8921,  46666.9,    0.752,  6.165,8.38,7.326,2297.961,0.02,7.11,  32.5026, 1523.843,  49759.9,    85.01, 18 Jul 2024, 02:00:00, 781, 0
HCEP03730715,07/18/2024 03:00:00,  21.8854,  46664.2,    0.750,  6.147,8.38,7.303,2300.901,0.02,5.64,  32.5055, 1523.828,  49764.1,    84.76, 18 Jul 2024, 03:00:00, 782, 0
HCEP03730715,07/18/2024 04:00:00,  21.8792,  46661.9,    0.753,  6.166,8.38,7.320,2299.952,0.02,6.33,  32.5084, 1523.815,  49768.3,    85.00, 18 Jul 2024, 04:00:00, 783, 0
HCEP03730715,07/18/2024 05:00:00,  21.8732,  46659.5,    0.757,  6.175,8.38,7.294,2300.808,0.02,6.51,  32.5110, 1523.802,  49772.1,    85.12, 18 Jul 2024, 05:00:00, 784, 0
HCEP03730715,07/18/2024 06:00:00,  21.8681,  46657.9,    0.761,  6.172,8.38,7.310,2301.572,0.02,6.09,  32.5136, 1523.791,  49775.8,    85.08, 18 Jul 2024, 06:00:00, 785, 0
HCEP03730715,07/18/2024 07:00:00,  21.8653,  46658.5,    0.765,  6.182,8.37,7.282,2299.132,0.02,5.99,  32.5162, 1523.786,  49779.4,    85.21, 18 Jul 2024, 07:00:00, 786, 0
HCEP03730715,07/18/2024 08:00:00,  21.8660,  46662.2,    0.765,  6.201,8.37,7.297,2297.309,0.02,6.99,  32.5185, 1523.791,  49782.6,    85.48, 18 Jul 2024, 08:00:00, 787, 0
HCEP03730715,07/18/2024 09:00:00,  21.8697,  46669.1,    0.765,  6.193,8.37,7.272,2296.546,0.02,6.09,  32.5212, 1523.804,  49786.1,    85.37, 18 Jul 2024, 09:00:00, 788, 0
HCEP03730715,07/18/2024 10:00:00,  21.8764,  46678.5,    0.768,  6.219,8.37,7.296,2297.700,0.02,6.64,  32.5234, 1523.824,  49788.9,    85.74, 18 Jul 2024, 10:00:00, 789, 0
HCEP03730715,07/18/2024 11:00:00,  21.8851,  46689.8,    0.768,  6.194,8.37,7.274,2298.089,0.02,5.79,  32.5257, 1523.850,  49791.7,    85.40, 18 Jul 2024, 11:00:00, 790, 0
HCEP03730715,07/18/2024 12:00:00,  21.8968,  46704.1,    0.766,  6.190,8.37,7.286,2295.243,0.02,5.64,  32.5281, 1523.883,  49794.6,    85.38, 18 Jul 2024, 12:00:00, 791, 0
HCEP03730715,07/18/2024 13:00:00,  21.9083,  46718.4,    0.766,  6.193,8.36,7.256,2294.685,0.02,6.04,  32.5306, 1523.916,  49797.6,    85.43, 18 Jul 2024, 13:00:00, 792, 0
HCEP03730715,07/18/2024 14:00:00,  21.9249,  46737.3,    0.763,  6.200,8.36,7.276,2295.374,0.02,6.18,  32.5329, 1523.963,  49800.2,    85.55, 18 Jul 2024, 14:00:00, 793, 0
HCEP03730715,07/18/2024 15:00:00,  21.9406,  46756.0,    0.759,  6.213,8.36,7.164,2195.421,0.02,4.97,  32.5356, 1524.007,  49803.3,    85.76, 18 Jul 2024, 15:00:00, 794, 0
HCEP03730715,07/18/2024 16:00:00,  21.9575,  46775.2,    0.756,  6.191,8.36,7.198,2199.033,0.02,7.52,  32.5378, 1524.054,  49805.8,    85.48, 18 Jul 2024, 16:00:00, 795, 0
HCEP03730715,07/18/2024 17:00:00,  21.9739,  46794.0,    0.752,  6.181,8.36,7.169,2200.871,0.02,4.73,  32.5402, 1524.100,  49808.5,    85.38, 18 Jul 2024, 17:00:00, 796, 0
